 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
39.1788189,-39.9816052,6.2577217,282.9559093,0.7291941,0.2367219,0.1179054
38.8510655,-39.6551458,6.2661919,283.4057597,0.8489041,0.2799524,0.0965089
38.4873874,-39.3759133,6.2731164,283.8556101,0.9851728,0.2995665,0.0185595
38.1192282,-39.1626991,6.2744472,284.3054605,1.1035601,0.2575506,0.0185634
37.719277,-38.9870859,6.275778,284.7553109,1.2079086,0.2213045,0.0185674
37.2931751,-38.8479582,6.2771087,285.2051613,1.3003055,0.192124,0.0185713
36.8465635,-38.7442008,6.2784395,285.6550117,1.3830413,0.16984,0.0185752
36.3850833,-38.6746983,6.2797703,286.1048622,1.4583327,0.1537584,0.0191258
35.9186395,-38.6385174,6.2811402,286.5547126,1.5275769,0.141642,0.0231627
35.4791758,-38.6325181,6.2827989,287.004563,1.5851493,0.1202949,0.0231688
35.0364469,-38.6499842,6.2844576,287.4544134,1.6337428,0.099163,0.0231749
34.5907891,-38.6873222,6.2861162,287.9042638,1.6735098,0.0788687,0.023181
34.1425383,-38.7409386,6.2877749,288.3541142,1.7047319,0.0596623,0.0231871
33.6920307,-38.8072402,6.2894336,288.8039646,1.7277288,0.0415341,0.0231932
33.2396024,-38.8826334,6.2910923,289.253815,1.7427955,0.0243121,0.0137297
32.7956467,-38.9617613,6.2920739,289.7036655,1.7508392,0.0146044,0.0051548
32.3593064,-39.0425312,6.2924425,290.1535159,1.7565788,0.0112756,0.0051551
31.9211924,-39.1259047,6.292811,290.6033663,1.7608756,0.0080077,0.0051554
31.4809984,-39.2113089,6.2931795,291.0532167,1.7637463,0.0048125,0.0051557
31.0384186,-39.2981707,6.2935481,291.5030671,1.7652111,0.0017006,0.005156
30.5931467,-39.3859174,6.2939166,291.9529175,1.7652933,-0.0013192,0.0051563
30.1448767,-39.4739759,6.2942851,292.4027679,1.764019,-0.0042388,0.002468
29.703755,-39.5597686,6.2944615,292.8526183,1.7616215,-0.0060812,0.0009521
29.2655656,-39.6437567,6.2945295,293.3024688,1.7586253,-0.007347,0.0009521
28.8248888,-39.7267209,6.2945976,293.7523192,1.7550472,-0.0086116,0.0009521
28.3821427,-39.8083016,6.2946656,294.2021696,1.7508837,-0.0098868,0.0009521
27.9377458,-39.8881395,6.2947337,294.65202,1.7461277,-0.0111843,0.0009521
27.4921164,-39.965875,6.2948017,295.1018704,1.7407687,-0.0125154,0.0009521
27.0456728,-40.0411487,6.2948698,295.5517208,1.7347927,-0.013892,0.0005696
26.5978206,-40.1137439,6.2949105,296.0015712,1.7279325,-0.0173989,0.000183
26.1489315,-40.1828527,6.2949235,296.4514216,1.7187394,-0.0231087,0.000183
25.7003774,-40.2471014,6.2949366,296.901272,1.7069447,-0.0289839,0.000183
25.252507,-40.3052675,6.2949497,297.3511225,1.6924893,-0.0350731,0.000183
24.8056692,-40.3561284,6.2949628,297.8009729,1.6753004,-0.0414191,0.000183
24.3602128,-40.3984615,6.2949758,298.2508233,1.6552942,-0.0480569,0.000183
23.9164865,-40.4310441,6.2949889,298.7006737,1.6323788,-0.0550104,-0.0012211
23.4674058,-40.4529203,6.2949017,299.1505241,1.6060474,-0.0618223,-0.0034399
23.0092433,-40.4623603,6.2946558,299.6003745,1.5762554,-0.0682683,-0.0034397
22.5543875,-40.4575485,6.29441,300.0502249,1.5436623,-0.0751009,-0.0034396
22.1034224,-40.4374133,6.2941642,300.5000753,1.5081502,-0.0822934,-0.0034395
21.6569318,-40.4008834,6.2939183,300.9499258,1.4696148,-0.089789,-0.0034393
21.2154995,-40.3468872,6.2936725,301.3997762,1.427975,-0.097493,-0.0034392
20.7797095,-40.2743533,6.2934267,301.8496266,1.3831845,-0.1052662,-0.0006597
20.3425288,-40.1804741,6.2933795,302.299477,1.335434,-0.1047765,0.0013986
19.9063928,-40.0651635,6.2934795,302.7493274,1.289737,-0.0977023,0.0013986
19.4768155,-39.931108,6.2935795,303.1991778,1.2474446,-0.0901891,0.0013986
19.0535914,-39.7799482,6.2936795,303.6490282,1.2086461,-0.0824384,0.0013987
18.6365149,-39.6133249,6.2937794,304.0988786,1.1733769,-0.0746066,0.0013987
18.2253807,-39.4328786,6.2938794,304.5487291,1.141632,-0.0668048,0.0013987
17.8199832,-39.24025,6.2939794,304.9985795,1.1133797,-0.0591021,0.0012526
17.4207051,-39.0373271,6.2940689,305.4484299,1.0882399,-0.0531796,0.0012476
17.0262545,-38.82489,6.2941581,305.8982803,1.0657609,-0.0471454,0.0012476
16.6358822,-38.6038834,6.2942472,306.3481307,1.045985,-0.0410133,0.0012476
16.2488627,-38.3752637,6.2943364,306.7979811,1.0289356,-0.0348461,0.0012476
15.8644703,-38.1399872,6.2944256,307.2478315,1.0146196,-0.0286926,0.0012476
15.4819793,-37.8990103,6.2945147,307.6976819,1.0030311,-0.0225895,0.001084
15.1030504,-37.6548206,6.2945922,308.1475324,0.9938657,-0.0209444,0.0007756
14.7296965,-37.4090864,6.2946476,308.5973828,0.9830265,-0.027544,0.0007756
14.3583264,-37.1580415,6.2947031,309.0472332,0.9692085,-0.0340975,0.0007756
13.989911,-36.9006922,6.2947585,309.4970836,0.9524186,-0.0406151,0.0007756
13.6254206,-36.6360449,6.2948139,309.946934,0.9326625,-0.0470931,0.0007756
13.2658261,-36.3631056,6.2948693,310.3967844,0.9099499,-0.0535114,0.0007756
12.9120981,-36.0808808,6.2949248,310.8466348,0.8842989,-0.0598319,-0.0026842
12.5664161,-35.7894452,6.294733,311.2964852,0.856001,-0.0649054,-0.0049353
12.2296182,-35.4881554,6.2943802,311.7463357,0.8256198,-0.0696364,-0.004935
11.902481,-35.1764188,6.2940275,312.1961861,0.7929825,-0.0748992,-0.0049348
11.5865759,-34.8542995,6.2936748,312.6460365,0.757897,-0.0807197,-0.0049345
11.2834743,-34.5218614,6.2933221,313.0958869,0.7201657,-0.0871118,-0.0049342
10.9947475,-34.1791687,6.2929694,313.5457373,0.67959,-0.0940708,-0.0049339
10.7219668,-33.8262852,6.2926167,313.9955877,0.6359781,-0.1015635,0.0005347
10.459853,-33.4534968,6.2926549,314.4454381,0.5899906,-0.0983489,0.0016848
10.2146426,-33.069236,6.2927754,314.8952885,0.5464016,-0.0929037,0.0016848
9.9871507,-32.6771538,6.2928958,315.3451389,0.5054851,-0.0876439,0.0016848
9.7766919,-32.2788739,6.2930162,315.7949894,0.467138,-0.0826428,0.0016849
9.5825808,-31.8760199,6.2931367,316.2448398,0.4312401,-0.0779486,0.0016849
9.4041321,-31.4702152,6.2932571,316.6946902,0.3976608,-0.0735889,-0.0002657
9.2378341,-31.0556711,6.2932381,317.1445406,0.365377,-0.0750498,-0.0057924
9.0804228,-30.6198827,6.2928241,317.594391,0.3264787,-0.0931512,-0.005792
8.9437786,-30.1839195,6.29241,318.0442414,0.2794864,-0.1128445,-0.0057916
8.8312394,-29.7477581,6.2919959,318.4940918,0.2239605,-0.1338971,-0.0057913
8.7461434,-29.3113751,6.2915819,318.9439422,0.1595969,-0.1556697,-0.0057909
8.6918283,-28.8747473,6.2911678,319.3937927,0.0863585,-0.1769889,-0.0079874
8.671617,-28.4344628,6.2905966,319.8436431,0.0040088,-0.1947785,-0.0235929
8.6909989,-27.9714934,6.2889093,320.2934935,-0.0885401,-0.2058053,-0.0235866
8.7537985,-27.5163675,6.2872219,320.7433439,-0.1871279,-0.2245303,-0.0235802
8.8614107,-27.0763575,6.2855345,321.1931943,-0.2946008,-0.2511386,-0.0235739
9.0152304,-26.6587358,6.2838471,321.6430447,-0.413733,-0.2851295,-0.0235676
9.2166526,-26.2707749,6.2821597,322.0928951,-0.5468694,-0.3241544,-0.0132231
9.4654509,-25.9215907,6.2812127,322.5427455,-0.6929973,-0.3440609,0.0060639
9.7587084,-25.61565,6.281647,322.992596,-0.8334561,-0.3157225,0.0060643
10.0957381,-25.3475255,6.2820813,323.4424464,-0.9612586,-0.2764476,0.0060647
10.4732068,-25.1153753,6.2825156,323.8922968,-1.0744425,-0.2344307,0.0060651
10.8877811,-24.9173572,6.2829498,324.3421472,-1.1729336,-0.1951379,0.0060655
11.3361276,-24.7516293,6.2833841,324.7919976,-1.2578174,-0.1611182,0.010413
11.7813685,-24.624538,6.2841296,325.241848,-1.324597,-0.1205578,0.0151711
12.2103741,-24.5271688,6.2852155,325.6916984,-1.3673167,-0.0753244,0.0151738
12.652401,-24.4423857,6.2863014,326.1415488,-1.3924152,-0.0372239,0.0151764
13.1019816,-24.364034,6.2873874,326.5913993,-1.4014881,-0.002975,0.015179
13.553648,-24.2859591,6.2884733,327.0412497,-1.3952213,0.0304165,0.0151816
14.0019325,-24.2020063,6.2895592,327.4911001,-1.3734243,0.065786,0.0151843
14.4413673,-24.1060209,6.2906452,327.9409505,-1.3350589,0.1059469,0.0034628
14.8975165,-23.9826734,6.2908928,328.3908009,-1.2756526,0.141646,-0.0034175
15.348737,-23.8272728,6.2906484,328.8406513,-1.1996717,0.1782871,-0.0034173
15.7705562,-23.6411621,6.290404,329.2905017,-1.1074035,0.2235332,-0.0034172
16.1574714,-23.4211991,6.2901596,329.7403521,-0.996378,0.2764447,-0.0034171
16.5039798,-23.1642412,6.2899153,330.1902026,-0.8650463,0.3319485,-0.0034169
16.8045786,-22.867146,6.2896709,330.640053,-0.7141385,0.3789381,-0.0036457
17.0484608,-22.5357802,6.2894101,331.0899034,-0.5550527,0.3755408,-0.0038685
17.2377755,-22.1732487,6.2891334,331.5397538,-0.4106661,0.3286317,-0.0038684
17.3807055,-21.7752078,6.2888567,331.9896042,-0.2824061,0.2779658,-0.0038682
17.4790005,-21.345037,6.28858,332.4394546,-0.1703374,0.2310884,-0.003868
17.5344101,-20.8861156,6.2883033,332.889305,-0.0730431,0.1912991,-0.0038679
17.5486842,-20.4018232,6.2880266,333.3391554,0.0115161,0.1591291,-0.0045665
17.5239791,-19.9003062,6.2876999,333.7890058,0.0848322,0.1344035,-0.013563
17.4715017,-19.4450528,6.2867295,334.2388563,0.1440164,0.1254489,-0.0135609
17.3909887,-18.9847007,6.285759,334.6887067,0.2022341,0.1249757,-0.0135588
17.2830626,-18.5278626,6.2847886,335.1385571,0.2623271,0.1323628,-0.0135567
17.1483459,-18.0831514,6.2838182,335.5884075,0.3272045,0.1484837,-0.0135546
16.987461,-17.6591798,6.2828477,336.0382579,0.4002216,0.1757896,-0.0135525
16.8010303,-17.2645605,6.2818773,336.4881083,0.4855925,0.2187316,-0.0135504
16.5896763,-16.9079062,6.2809069,336.9379587,0.5888451,0.2842676,-0.0075586
16.3026899,-16.5388726,6.2803655,337.3878091,0.7364018,0.3316272,-0.0048867
15.9595605,-16.2159981,6.2800155,337.8376596,0.8958693,0.3400366,-0.0048864
15.5879747,-15.9622064,6.2796654,338.28751,1.0459463,0.3224142,-0.0048862
15.1951492,-15.7692452,6.2793154,338.7373604,1.1798426,0.2867559,-0.0048859
14.7883005,-15.6288622,6.2789654,339.1872108,1.2941016,0.2432358,-0.0046026
14.3745536,-15.5327884,6.2786356,339.6370612,1.3880378,0.1993323,0.0277927
13.9487022,-15.4722793,6.2806266,340.0869116,1.4697334,0.1780533,0.0278015
13.5184724,-15.4443323,6.2826175,340.536762,1.5397746,0.14548,0.0278103
13.0791607,-15.4435433,6.2846085,340.9866124,1.5954621,0.1078364,0.0278191
12.626064,-15.4645087,6.2865995,341.4364629,1.6357913,0.0706521,0.0278279
12.154479,-15.5018245,6.2885904,341.8863133,1.6611179,0.0375513,0.0187627
11.704848,-15.5455327,6.2899325,342.3361637,1.6729564,0.0205524,0.0084133
11.2882919,-15.5899553,6.2905342,342.7860141,1.6809103,0.0175672,0.0084141
10.8572016,-15.6392024,6.2911358,343.2358645,1.6880053,0.0152436,0.008415
10.4131502,-15.6929588,6.2917375,343.6857149,1.6943964,0.013413,0.0084158
9.9577105,-15.7509093,6.2923392,344.1355653,1.7002065,0.0119576,0.0084166
9.4924553,-15.8127389,6.2929409,344.5854157,1.7055346,0.0107934,0.0084174
9.0189575,-15.8781323,6.2935426,345.0352662,1.7104618,0.0098597,0.0044329
8.5647267,-15.9429861,6.2938594,345.4851166,1.7145624,0.0073211,0.0020098
8.1217996,-16.0077311,6.2940031,345.934967,1.7170718,0.0039311,0.0020098
7.6758568,-16.0737229,6.2941467,346.3848174,1.7181118,0.0007055,0.0020099
7.2281656,-16.1401199,6.2942904,346.8346678,1.7177161,-0.0024484,0.0020099
6.7799932,-16.2060801,6.294434,347.2845182,1.7158914,-0.0056176,0.00201
6.3326068,-16.2707618,6.2945777,347.7343686,1.7126185,-0.0088895,0.00201
5.8872736,-16.333323,6.2947213,348.184219,1.7078514,-0.0123559,0.0018059
5.4418862,-16.3933659,6.2948504,348.6340695,1.7014786,-0.0155631,0.0004329
4.9784566,-16.4525757,6.2948813,349.0839199,1.6942952,-0.0151864,0.0004329
4.5202438,-16.5078376,6.2949123,349.5337703,1.687374,-0.0148038,0.0004329
4.0674726,-16.559327,6.2949432,349.9836207,1.6807165,-0.0144135,0.0004329
3.6203676,-16.6072192,6.2949741,350.4334711,1.6743246,-0.0140134,0.0004329
3.1791534,-16.6516893,6.2950051,350.8833215,1.668201,-0.0136011,0.000433
2.7440547,-16.6929129,6.295036,351.3331719,1.6623493,-0.0131736,0.0003714
2.3128177,-16.7312785,6.2950626,351.7830223,1.6567326,-0.0134373,-0.0006635
1.8470277,-16.7694791,6.2950151,352.2328727,1.6475286,-0.0261505,-0.0006635
1.3885026,-16.8014889,6.2949677,352.6827232,1.6324116,-0.0398147,-0.0006635
0.936562,-16.8247983,6.2949203,353.1325736,1.6111482,-0.0543188,-0.0006635
0.4905257,-16.836898,6.2948729,353.582424,1.5835593,-0.0694531,-0.0006634
0.0497133,-16.8352784,6.2948255,354.0322744,1.5495515,-0.0848734,-0.0006634
-0.3865553,-16.81743,6.2947781,354.4821248,1.509157,-0.1000727,-0.0074277
-0.8334793,-16.7792831,6.2942472,354.9319752,1.4611862,-0.1131185,-0.0111009
-1.2832092,-16.7176255,6.2934538,355.3818256,1.4069252,-0.1260902,-0.0110995
-1.7259282,-16.6309484,6.2926604,355.831676,1.3469555,-0.1398555,-0.0110981
-2.1598178,-16.5172579,6.291867,356.2815265,1.2810494,-0.1539875,-0.0110967
-2.5830595,-16.3745603,6.2910735,356.7313769,1.2091426,-0.1678116,-0.0110953
-2.993835,-16.2008619,6.2902801,357.1812273,1.1314082,-0.1803957,-0.0032074
-3.3829959,-15.9985281,6.2900507,357.6310777,1.0515243,-0.1774753,0.0030078
-3.7524737,-15.7685255,6.2902658,358.0809281,0.9775827,-0.1620113,0.0030079
-4.1090311,-15.5098051,6.2904809,358.5307785,0.9098043,-0.1456143,0.003008
-4.4534103,-15.2242202,6.290696,358.9806289,0.8483323,-0.1292654,0.0030081
-4.7863531,-14.9136244,6.2909111,359.4304793,0.7930729,-0.1136368,0.0030082
-5.1086015,-14.5798709,6.2911262,359.8803298,0.7437732,-0.0991225,0.0035696
-5.4129044,-14.2342944,6.2913815,360.3301802,0.7012153,-0.0851188,0.0052004
-5.6860666,-13.8991936,6.2917533,360.7800306,0.6676986,-0.0701925,0.0052007
-5.9531652,-13.5502382,6.2921251,361.229881,0.6398963,-0.0565852,0.005201
-6.2154153,-13.1892057,6.292497,361.6797314,0.6174622,-0.0441811,0.0052013
-6.474032,-12.8178734,6.2928688,362.1295818,0.6000815,-0.0328205,0.0052016
-6.7302302,-12.4380189,6.2932406,362.5794322,0.5874823,-0.0223256,0.0052019
-6.9852249,-12.0514197,6.2936125,363.0292826,0.5794411,-0.012516,0.0043614
-7.2370978,-11.6646711,6.2939242,363.4791331,0.575669,-0.005831,0.0017163
-7.4796982,-11.2896909,6.2940469,363.9289835,0.5726881,-0.0075149,0.0017163
-7.7222836,-10.911952,6.2941695,364.3788339,0.5689359,-0.0092025,0.0017163
-7.9641641,-10.5318587,6.2942922,364.8286843,0.564405,-0.0109172,0.0017164
-8.20465,-10.1498153,6.2944148,365.2785347,0.5590804,-0.0126824,0.0017164
-8.4430515,-9.7662257,6.2945375,365.7283851,0.5529404,-0.014522,0.0017164
-8.6786788,-9.3814944,6.2946602,366.1782355,0.5459557,-0.0164608,0.0017165
-8.9108421,-8.9960253,6.2947828,366.6280859,0.5380896,-0.0185254,-0.0036056
-9.1469954,-8.5957622,6.2945252,367.0779364,0.5269134,-0.0311617,-0.004538
-9.3770397,-8.1925943,6.2942008,367.5277868,0.5089261,-0.0465632,-0.0045377
-9.5959739,-7.788947,6.2938765,367.9776372,0.4837491,-0.0634021,-0.0045375
-9.8003013,-7.3847221,6.2935522,368.4274876,0.4508819,-0.0821148,-0.0045373
-9.9865252,-6.9798214,6.2932279,368.877338,0.4097159,-0.1030646,-0.004537
-10.1511492,-6.5741466,6.2929036,369.3271884,0.3595756,-0.1264418,-0.0045368
-10.2906765,-6.1675997,6.2925792,369.7770388,0.2997953,-0.1520986,-0.020095
-10.4141813,-5.7068567,6.2911425,370.2268892,0.2229238,-0.1677422,-0.0247051
-10.5008764,-5.2337235,6.2893757,370.6767396,0.1380158,-0.1866349,-0.0246981
-10.5439139,-4.7703754,6.2876089,371.1265901,0.0450524,-0.2146382,-0.0246912
-10.5413893,-4.3231054,6.2858421,371.5764405,-0.0592734,-0.254012,-0.0246842
-10.4913975,-3.8982063,6.2840753,372.0262909,-0.1787268,-0.3068249,-0.0246773
-10.3920338,-3.5019711,6.2823085,372.4761413,-0.3172003,-0.3731065,-0.0146521
-10.2190789,-3.096474,6.2812593,372.9259917,-0.490195,-0.393499,-0.010825
-9.9751316,-2.7216021,6.280484,373.3758421,-0.6617076,-0.3682827,-0.0108236
-9.6755381,-2.3938768,6.2797087,373.8256925,-0.8162759,-0.3255685,-0.0108223
-9.3296509,-2.111157,6.2789333,374.2755429,-0.9513401,-0.2789767,-0.010821
-8.9468225,-1.8713015,6.278158,374.7253934,-1.0676885,-0.2371066,0.0100598
-8.5557071,-1.6804586,6.2788788,375.1752438,-1.1636896,-0.2047892,0.0248327
-8.1574664,-1.5279281,6.2806577,375.6250942,-1.2439465,-0.1710434,0.0248397
-7.7390208,-1.4021219,6.2824366,376.0749446,-1.3109807,-0.135994,0.0248468
-7.3003045,-1.2985993,6.2842155,376.524795,-1.3646631,-0.102843,0.0248538
-6.8412518,-1.2129198,6.2859944,376.9746454,-1.405583,-0.073241,0.0247938
-6.3622044,-1.1406983,6.2877685,377.4244958,-1.4346835,-0.0477776,0.0115482
-5.9464959,-1.0876866,6.2885946,377.8743462,-1.4525382,-0.0377803,0.0115497
-5.5176795,-1.0400034,6.2894208,378.3241967,-1.466965,-0.0293634,0.0115513
-5.0769052,-0.9967208,6.2902469,378.7740471,-1.4783314,-0.0221731,0.0115528
-4.625323,-0.9569109,6.291073,379.2238975,-1.486932,-0.0159319,0.0115543
-4.164083,-0.9196461,6.2918992,379.6737479,-1.4930006,-0.0104202,0.0115558
-3.6943352,-0.8839985,6.2927253,380.1235983,-1.4967198,-0.0054623,0.0078588
-3.2305628,-0.8500108,6.2932871,380.5734487,-1.4982432,-0.0014262,0
-2.789565,-0.818008,6.2932871,381.0232991,-1.4982645,0.0013005,0
-2.344343,-0.7854408,6.2932871,381.4731495,-1.4970974,0.0039098,0
-1.8958516,-0.7518444,6.2932871,381.923,-1.4947646,0.0064544,0
-1.4450453,-0.7167545,6.2932871,382.3728504,-1.4912744,0.0089828,0
-0.9928788,-0.6797063,6.2932871,382.8227008,-1.4866206,0.0115405,0
-0.540307,-0.6402353,6.2932871,383.2725512,-1.4807836,0.0141728,0.0199317
-0.0882843,-0.597877,6.2947117,383.7224016,-1.4737298,0.0169254,0.000639
