 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-56.9391613,24.3828159,11.3794323,117.4643823,0.6014401,-0.0271936,0.0704624
-57.2198668,24.7981395,11.382527,117.9642307,0.586979,-0.0305162,0.0704816
-57.4931065,25.2160302,11.3856217,118.4640791,0.5708987,-0.0339093,0.0705007
-57.7581961,25.6368121,11.3887163,118.9639276,0.5531781,-0.0373655,0.0705199
-58.0144515,26.0608095,11.391811,119.463776,0.5337997,-0.0408732,0.0512946
-58.2646222,26.4940949,11.3940615,119.9636244,0.5136849,-0.0385956,0.0476915
-58.5063442,26.9320526,11.3961535,120.4634729,0.4952593,-0.0350389,0.0477003
-58.7399888,27.3734703,11.3982455,120.9633213,0.4786822,-0.031319,0.047709
-58.9665658,27.8182139,11.4003375,121.4631698,0.4640041,-0.0274774,0.0477178
-59.1870852,28.2661494,11.4024295,121.9630182,0.4512625,-0.0235525,0.047039
-59.4023684,28.7167432,11.4044914,122.4628666,0.4404899,-0.0196284,0.0399566
-59.6116904,29.1661329,11.4062425,122.9627151,0.4316113,-0.0161888,0.0399627
-59.8179375,29.6183798,11.4079936,123.4625635,0.4244213,-0.0127445,0.0399688
-60.0220013,30.0734655,11.4097447,123.9624119,0.4189207,-0.0093204,0.039975
-60.2247732,30.5313716,11.4114959,124.4622604,0.4151026,-0.0059392,0.0399811
-60.4271448,30.9920796,11.413247,124.9621088,0.4129526,-0.0026213,0.036612
-60.6282334,31.4515177,11.4148503,125.4619572,0.4124366,0.0004343,0.0277973
-60.8259331,31.902984,11.4160675,125.9618057,0.4132711,0.0029373,0.0278003
-61.0254839,32.3568842,11.4172846,126.4616541,0.4153327,0.0053628,0.0278032
-61.2275011,32.8130895,11.4185018,126.9615025,0.4185974,0.0077075,0.0278062
-61.4325999,33.2714712,11.4197189,127.461351,0.4230397,0.0099682,0.0278092
-61.6413957,33.7319003,11.4209361,127.9611994,0.428633,0.0121415,0.024864
-61.8524454,34.1898344,11.4220243,128.4610478,0.4351671,0.0125541,0.0171392
-62.0622812,34.6379367,11.4227743,128.9608963,0.4404088,0.0086635,0.0171403
-62.2752461,35.0876733,11.4235243,129.4607447,0.443781,0.0049136,0.0171415
-62.4903169,35.5389916,11.4242743,129.9605932,0.4453221,0.0012689,0.0171426
-62.7064703,35.9918388,11.4250243,130.4604416,0.4450596,-0.0023043,0.0171437
-62.9226831,36.4461622,11.4257743,130.96029,0.4430098,-0.0058384,0.0158533
-63.1377085,36.9014337,11.4264679,131.4601385,0.4391783,-0.0097072,-0.0039791
-63.3471748,37.3510058,11.4262938,131.9599869,0.4321034,-0.0188045,-0.0039791
-63.5527602,37.8032228,11.4261197,132.4598353,0.4205267,-0.0277747,-0.003979
-63.7525597,38.2593263,11.4259457,132.9596838,0.4045022,-0.0365415,-0.0039789
-63.9446686,38.7205576,11.4257716,133.4595322,0.384113,-0.0450077,-0.0039789
-64.1271819,39.1881584,11.4255975,133.9593806,0.3594791,-0.0530524,-0.0039788
-64.2981948,39.6633699,11.4254235,134.4592291,0.3307665,-0.0605303,-0.0610011
-64.4534069,40.1393209,11.4227544,134.9590775,0.2995362,-0.063127,-0.0811868
-64.5935042,40.6199902,11.4192012,135.4589259,0.2675335,-0.0648381,-0.0811615
-64.718249,41.1063776,11.415648,135.9587744,0.2343776,-0.0673524,-0.0811363
-64.826461,41.5967222,11.4120948,136.4586228,0.1997504,-0.0707023,-0.081111
-64.9169598,42.0892633,11.4085416,136.9584712,0.1633194,-0.0749415,-0.0810857
-64.9885649,42.5822399,11.4049884,137.4583197,0.1247326,-0.0801421,-7.5847945
-65.0420918,43.0981248,11.0675772,137.9581681,0.0813251,-0.0891627,-25.5858606
-65.0728735,43.6698731,9.8444482,138.4580165,0.0239063,-0.1138374,-22.5928642
-65.0670438,44.2175737,8.6213192,138.957865,-0.0491333,-0.1573293,-19.5998678
-65.0187747,44.7251979,7.3981902,139.4577134,-0.1470541,-0.2354918,-16.6068715
-64.9222382,45.1767171,6.1750612,139.9575619,-0.2852484,-0.3803173,-13.6138751
-64.7716063,45.5561027,4.9519322,140.4574103,-0.4885014,-0.6436499,0.4785743
-64.5046479,45.9060272,5.0000062,140.9572587,-0.8267211,-0.8109868,3.8077429
-64.1308171,46.1474655,5.3671827,141.4571072,-1.1516249,-0.6002041,4.0774618
-63.6668867,46.2901569,5.7343593,141.9569556,-1.3699214,-0.3154689,4.3471808
-63.1192983,46.3637534,6.1015358,142.456804,-1.4876653,-0.1316459,4.50516
-62.6010656,46.3932796,6.4600723,142.9566525,-1.5364898,-0.0888206,4.6683215
-62.127885,46.3988649,6.8117134,143.4565009,-1.5829853,-0.107747,4.9156996
-61.6329488,46.378759,7.1633546,143.9563493,-1.6415869,-0.1293026,5.1630776
